title,date,section,section_name,like,comment_cnt,topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic
오픈게시판 3천명 증원 2040년 건보 급여비 총액 52조 증가,2024-06-25,2,2구간 (2024.04~06),6,10,0.003471005619045302,0.0034200109800828376,0.003459157466007178,0.9862639231630874,0.003385902771777247,3
오픈게시판 정부는 돈이없다,2024-06-25,2,2구간 (2024.04~06),21,14,0.16404740363310336,0.0013696280012649661,0.15143201076788954,0.6817785140222289,0.0013724435755133552,3
우노쌤의 학원 키우기 의대 증원 집행정지 최종 기각,2024-06-25,2,2구간 (2024.04~06),3,1,0.25834139596999445,0.18436063238818148,0.47757455882376193,0.001635629664626578,0.07808778315343556,2
의대 증원에 대응을 못했던 약대들,2024-06-25,2,2구간 (2024.04~06),6,2,0.003728736732898681,0.9850632096519784,0.0037392847805420887,0.003743716244134227,0.0037250525904466898,1
의대지역인재전형 확대가 지방유학을 만듭니다,2024-06-25,2,2구간 (2024.04~06),22,26,0.0031030610360981005,0.7403572500518648,0.2504689239684129,0.003031682744634488,0.0030390821989894363,1
의협 무기한 휴진 사실상 철회 의료대란 끝나는 건가,2024-06-25,2,2구간 (2024.04~06),19,4,0.0017939153047076624,0.0017891676098321552,0.8629340993420346,0.13169657018280004,0.0017862475606256548,2
이즈유 1등학원의 비밀 초중등 학생부 Chat GPT로 완성하는 트렌디한 원장님되기 후기입니다,2024-06-25,2,2구간 (2024.04~06),5,1,0.5481485951229234,0.450198907916754,0.0005543147636948663,0.0005476583953722188,0.0005505238012555887,0
청문회 방송,2024-06-25,2,2구간 (2024.04~06),4,1,0.006323792131935456,0.006272656557659573,0.006398436544206455,0.974636472313181,0.006368642453017576,3
초읍동연지동학원 서린학원 2025학년도 대입 무전공 선발 제도 이해하기,2024-06-25,2,2구간 (2024.04~06),70,3,0.0014489041319316377,0.9942092370694388,0.0014514703304986105,0.0014437215671869385,0.001446666900944013,1
평택학원 2025 수시박람회 정보,2024-06-25,2,2구간 (2024.04~06),18,4,0.03923729654286327,0.9571435110245977,0.001212137274552608,0.0011999767948898134,0.0012070783630965414,1
헬레니즘과 헤브라이즘의 구체적인 특징과 차이점 그리고 건축양식,2024-06-25,2,2구간 (2024.04~06),15,4,0.25440392041633214,0.3998575531965808,0.00028920490855036194,0.34515811411902214,0.00029120735951474266,1
2025 의대 합격 경기인천 4개 의대가 키포인트,2024-06-26,2,2구간 (2024.04~06),52,30,0.000885949900392385,0.9902686633566021,0.00707174568947087,0.0008838408367894554,0.0008898002167451561,1
2025 입시 전략 수시 대비 모든 것 올해 입시 격변 예상 나리입시컨설팅 전형 분석,2024-06-26,2,2구간 (2024.04~06),5,1,0.0005640062189059348,0.9918607808478509,0.0064609762234506705,0.0005582963015757898,0.0005559404082166349,1
2025학년도 학교장추천전형 분석 6 한양대 교과 추천형 서류정성평가 10 핵심 수능최저기준 신설 자연계열 필수 이수 과목 폐지,2024-06-26,2,2구간 (2024.04~06),0,5,0.0015163488686962914,0.9938899209666004,0.0015309948436699626,0.001501220986139194,0.0015615143348940673,1
7월20일,2024-06-26,2,2구간 (2024.04~06),4,4,0.0004406174436612914,0.045405955944677584,0.07852280613653932,0.024220736538793412,0.8514098839363283,4
PD수첩 의료 비상사태 의사 집단휴진 의대정원확대 병원경영난,2024-06-26,2,2구간 (2024.04~06),6,1,0.12386581402530909,0.0006380257588853929,0.8269965748604097,0.04786433140375427,0.0006352539516415043,2
김포 중문 고촌 캐슬앤파밀리에시티2단지 원슬라이딩 2분할 알파룸 중문시공,2024-06-26,2,2구간 (2024.04~06),8,1,0.8119652497152242,0.000943481650067251,0.09119405333272701,0.0009297249681004675,0.09496749033388117,0
단잠킴뉴스 오늘의뉴스 2024년6월26일뉴스 간추린뉴스 뉴스헤드라인,2024-06-26,2,2구간 (2024.04~06),11,6,0.0004997458956665058,0.0004949201939869754,0.2734000259997251,0.0004974620314578725,0.7251078458791634,4
를 읽고 의대증원,2024-06-26,2,2구간 (2024.04~06),28,18,0.2195082987795026,0.006180494275136304,0.0005977585261501868,0.6878576891034734,0.08585575931573748,3
박민수 거짓말,2024-06-26,2,2구간 (2024.04~06),12,12,0.002415671627604633,0.0025915948513086143,0.0024276193860793918,0.9901426579290388,0.00242245620596847,3
방이동 영어학원 송파 더블유영어 9월 모의평가 시행계획 알아보기,2024-06-26,2,2구간 (2024.04~06),7,4,0.33938890817100076,0.6582784438897343,0.0007792637683915395,0.0007765159285884581,0.0007768682422850408,1
보건복지위 의협회장 발언들 표현의 자유,2024-06-26,2,2구간 (2024.04~06),17,14,0.0013434113835158392,0.0013187445241729212,0.07027245714053709,0.9257391945120438,0.0013261924397304395,3
복지부 2천명 증원 상의 못했다 의료계 배제 인정,2024-06-26,2,2구간 (2024.04~06),172,8,0.15519080125329118,0.003051183391391087,0.8356727272974989,0.003057663213474214,0.0030276248443444486,2
분당유학원 내학생이야기 일반고에서 영국 수의대 과정 합격 후 수의사가 되기까지 분당 토리쌤 의대 입시,2024-06-26,2,2구간 (2024.04~06),10,4,0.828397846320024,0.16908149742903741,0.0008377491343897675,0.0008414179668044404,0.0008414891497445243,0
빌런간호사,2024-06-26,2,2구간 (2024.04~06),6,8,0.0066496236777125245,0.006564818545487737,0.006601612746250512,0.9736930305200692,0.006490914510480042,3
서울 온 첫날 전쟁기념관 산책,2024-06-26,2,2구간 (2024.04~06),32,1,0.9954923529504339,0.0011150790086147794,0.001141208755843748,0.0011298065097293678,0.0011215527753782948,0
아무 대책도 대안도 없음을 자인하고 있는 청문회,2024-06-26,2,2구간 (2024.04~06),7,14,0.002331414575853829,0.002328592805212194,0.1795856146457492,0.8134076074182277,0.0023467705549571317,3
오픈 게시판 다시 한번 전공의 의대생 요구안,2024-06-26,2,2구간 (2024.04~06),28,11,0.05808055930587225,0.001573438274265472,0.07991492623312277,0.8588408371170337,0.0015902390697058138,3
의대 증원 갈들 질 좋고 싼 한국 의료 이번 사태로 무너질까 걱정,2024-06-26,2,2구간 (2024.04~06),0,1,0.2836409649437239,0.002978000253482862,0.260067160941379,0.4502797930527219,0.0030340808086922254,3
의대 증원의 나비 효과 학부모 2명 중 1명 자녀 의대 진학 관심,2024-06-26,2,2구간 (2024.04~06),1,1,0.37678403058405824,0.5844539499852768,0.013128894179917082,0.012823743348662944,0.012809381902084837,1
의대증원에 따른 편입,2024-06-26,2,2구간 (2024.04~06),0,2,0.25910866446177777,0.699925388333243,0.013561181706217501,0.013797405099473773,0.01360736039928796,1
의대증원으로 치한약수입결,2024-06-26,2,2구간 (2024.04~06),1,4,0.028873483624668565,0.8837532986801314,0.02893631143188007,0.02964647908775792,0.028790427175562114,1
의사예비시험 합격 후 실기 시험 준비 방법은 Feat CPX 시뮬레이션,2024-06-26,2,2구간 (2024.04~06),8,5,0.6147045167218537,0.3820560373582285,0.0010937147122341009,0.001073167666745748,0.0010725635409380113,0
의정갈등 청문회를 마치며 24 06 26,2024-06-26,2,2구간 (2024.04~06),17,12,0.044821975401031104,0.0008581668071016071,0.21118905001509608,0.7422765286516941,0.0008542791250770751,3
의협회장님,2024-06-26,2,2구간 (2024.04~06),21,30,0.0016535942701481302,0.0016350823154018955,0.11451133117972216,0.8805667478683256,0.0016332443664022966,3
인천 6월 모의고사 분석 설명회를 통한 성적 상승과 의대 증원 관련 입시 전략,2024-06-26,2,2구간 (2024.04~06),4,2,0.1543579096089057,0.8433646883029685,0.0007606359345264188,0.000757781129649382,0.0007589850239499533,1
정부의대증원 후 여러분들은 어느쪽이세요 의대진학 vs 세상이 바뀌었다,2024-06-26,2,2구간 (2024.04~06),2,3,0.18549501074947286,0.20053265280975585,0.3671284979264052,0.23958117421113215,0.007262664303234043,2
학교알리미 사용법,2024-06-26,2,2구간 (2024.04~06),10,2,0.05881612932638128,0.9387321819066369,0.0008158686445153097,0.0008074908895894942,0.000828329232876997,1
2025학년도 9월 모의고사 역대 최대 반수생 참여,2024-06-27,2,2구간 (2024.04~06),22,1,0.0006541547467911693,0.9973966139252939,0.0006511510403412921,0.0006464951423510911,0.0006515851452226555,1
6논술 정시러 수시컨설팅,2024-06-27,2,2구간 (2024.04~06),13,28,0.04728620790212485,0.9489551519163474,0.0012586939283289675,0.0012550390708481144,0.0012449071823507137,1
경제 신문 요약 한국경제 제19039호 2024년 6월 27일 목요일,2024-06-27,2,2구간 (2024.04~06),3,1,0.013540662748617632,0.00044626207937922916,0.22583526573534024,0.0004469262006358367,0.7597308832360271,4
광명최강수학학원 광명고 소하고 의대 증원 무 전공 입학이 어떤 영향을 미칠까,2024-06-27,2,2구간 (2024.04~06),11,1,0.001016311078875355,0.9754771958077275,0.001012101611369787,0.021480004871120423,0.0010143866309067833,1
교육 소식 모음,2024-06-27,2,2구간 (2024.04~06),5,3,0.40815633866032924,0.2584543601167106,0.13175543965505668,0.0018927648507679295,0.19974109671713552,0
국민건강보험공단 청년인턴 합격 후기,2024-06-27,2,2구간 (2024.04~06),32,24,0.6554865516681274,0.17080088033172702,0.0239052436961003,0.1484185943135622,0.0013887299904830736,0
국회 보건복지위원회 청문회 하이라이트 모음,2024-06-27,2,2구간 (2024.04~06),39,15,0.0006961392213146211,0.0006862121593153814,0.6512263137974981,0.3467040534083466,0.0006872814135254607,2
남들과 다르다는 것,2024-06-27,2,2구간 (2024.04~06),24,26,0.6136002386405656,0.0008720969320917645,0.0008626390859494078,0.38380195731169525,0.000863068029697907,0
내신1 65로 지방 약대 지원 가능할까요,2024-06-27,2,2구간 (2024.04~06),1,12,0.008493979298546662,0.966157315186823,0.008459639342138418,0.008493593449141055,0.008395472723351097,1
민주당 백혜련의원 견해,2024-06-27,2,2구간 (2024.04~06),5,5,0.0027000086483115475,0.0026904044312595094,0.1084061736485253,0.8834992623477482,0.0027041509241554702,3
별사탕 2호 뜨겁게 작렬하는 태양에도 녹지 않고 찾아온 별사탕,2024-06-27,2,2구간 (2024.04~06),8,2,0.3364858139768479,0.0011677802958356548,0.10938213187560383,0.0011484492984129295,0.5518158245532997,4
보도자료 장종태 의원 의료공백 사태 의사보다 정부 책임 커,2024-06-27,2,2구간 (2024.04~06),6,2,0.0006617715971465993,0.0006606491817528131,0.9618041889542454,0.0006685365492045427,0.03620485371765068,2
세브란스 휴진 무리한 의대 증원 끝나지 않는 의사 반발 환자 피해만 늘어,2024-06-27,2,2구간 (2024.04~06),2,1,0.0020644812355364193,0.002057991499996514,0.9917504737226128,0.0020719856009690603,0.0020550679408851942,2
어제 청문회에서 밝혀진 정부의 거짓말,2024-06-27,2,2구간 (2024.04~06),22,4,0.0017678805399201805,0.001741361660471864,0.6853409004290762,0.3094063503432756,0.0017435070272561971,2
올해 수시는 어떻게 될까요,2024-06-27,2,2구간 (2024.04~06),0,6,0.005204361498593106,0.9793245263816379,0.005157101769313835,0.005150039046275378,0.00516397130418003,1
의대 대학생 등록금 내야 하나요 의대 학비 공개,2024-06-27,2,2구간 (2024.04~06),31,7,0.3012098479065581,0.45751975153760577,0.23712947075622037,0.002073905231174717,0.002067024568441159,1
의대 수시지원 경향 여쭈어봐요,2024-06-27,2,2구간 (2024.04~06),2,6,0.003943209225405394,0.984360871306592,0.0038909688254719537,0.003920500561054742,0.0038844500814758593,1
의대 약대 치대 한의대 수의대 메디컬 전문 수시 원서 입시컨설팅 대전,2024-06-27,2,2구간 (2024.04~06),2,3,0.2888437589932792,0.7089063595392572,0.0007528199254256949,0.0007474709948824907,0.0007495905471553754,1
의대 증원 갈등 낮은 수가에 한국서중환자시 운영하면 40 손해,2024-06-27,2,2구간 (2024.04~06),0,2,0.183276377994184,0.001970126451336466,0.4249745381013138,0.38779146992335595,0.00198748752980968,2
의대 증원 갈등 필수과 의사 연봉 는 10억대 한국은 1억 4억,2024-06-27,2,2구간 (2024.04~06),0,3,0.21285205557572237,0.002947154468418752,0.25790181535106366,0.523336990326399,0.002961984278396032,3
의대 증원 반대 이유와 갈등에 대한 스튜어트 다이아몬드 교수의 해결방법 by 어떻게 원하는 것을 얻는가,2024-06-27,2,2구간 (2024.04~06),12,10,0.10214422004724086,0.000361482796364184,0.48616385159907155,0.4109710210838464,0.0003594244734771645,2
의대 증원으로 변하는 의료 교육 환경,2024-06-27,2,2구간 (2024.04~06),2,6,0.810698791398032,0.0024641892070959275,0.18193138166166348,0.0024560790764592915,0.002449558656749309,0
의대 진학 위해 지방 유학 고려하는 학부모 33 7,2024-06-27,2,2구간 (2024.04~06),124,19,0.4853243496368413,0.5103465499292297,0.0014591230498988165,0.0014370876856749557,0.0014328896983550569,1
의대생 빅5병원 상황 아산 세브란스 휴진 성모 삼성 유예 서울대병원 철회,2024-06-27,2,2구간 (2024.04~06),0,25,0.10420579014026285,0.00022630417712800116,0.29794073079066724,0.597405315209708,0.00022185968223386064,3
의대생들 요즘 뭐하고 사시나요,2024-06-27,2,2구간 (2024.04~06),1,23,0.5542193236519115,0.08159293146040413,0.0010130380037374307,0.36217072947202866,0.0010039774119180972,0
의대증원 국회청문회에서 밝혀진 진실,2024-06-27,2,2구간 (2024.04~06),85,1,0.002103480942174117,0.0020876371539350494,0.9017622732731688,0.09195965861564612,0.002086950015075971,2
의대증원 사태에 대한 민주당의 포지션,2024-06-27,2,2구간 (2024.04~06),9,21,0.0013018265507092712,0.05008084933736684,0.0013064115493169066,0.9460242935572681,0.0012866190053388443,3
의료 증원 갈등 전문의 2명이 환자 1명 맡아 주치의가 바로 옆에 있는 느낌,2024-06-27,2,2구간 (2024.04~06),0,6,0.2531710892310302,0.0009515318067287775,0.7439732915649002,0.0009599290116840174,0.0009441583856568669,2
정부 잘못에 근거 제시 댓글 50개 제한 더 이상 못 올려요,2024-06-27,2,2구간 (2024.04~06),9,9,0.004195768228425132,0.08460055480093594,0.21529088569487465,0.6917733131690548,0.004139478106709457,3
중경외시 반수 고민,2024-06-27,2,2구간 (2024.04~06),0,8,0.004744175254394044,0.981062810639348,0.004752736233197856,0.004760893486455365,0.004679384386604869,1
중부대 간호학과 고졸로 준비하는 법,2024-06-27,2,2구간 (2024.04~06),33,1,0.33495285016136744,0.6596555900224998,0.0018063159161076816,0.0018046521985935762,0.001780591701431421,1
지방 지역인재,2024-06-27,2,2구간 (2024.04~06),0,3,0.01264347043976919,0.8583175785655913,0.012571579479302528,0.012593521223828326,0.10387385029150864,1
태장고등학교망포고등학교수원고등학 매원고등학교영덕고등학교청명고등학교서천고등학교곡정고등학교태장중학교영동중학교영통중학교영일중학교수학과학학원유쾌한의2025의대증원에따른반수재수맛집서울대,2024-06-27,2,2구간 (2024.04~06),119,140,0.6413519586349569,0.329876228433383,0.026538624411086426,0.0011008871129734124,0.0011323014076002967,0
평양에서 우크라이나로 파병 결정된것 같습니다,2024-06-27,2,2구간 (2024.04~06),10,14,0.00209762412015282,0.002078049058412287,0.002063972896306191,0.4423972516540756,0.551363102271053,4
학원 레벨테스트 커피 정형외과 과잉 진료,2024-06-27,2,2구간 (2024.04~06),4,1,0.9682402438373237,0.0015649372287276525,0.0015634692460032506,0.0015800916438088093,0.027051258044136522,0
행신동 수학학원 여름 방학 중등부 안내 예비 중1 및 고1 과정,2024-06-27,2,2구간 (2024.04~06),0,2,0.3953625074195209,0.6017922841774257,0.0009516166693007368,0.0009481628546997728,0.0009454288790528842,1
,2024-06-27,2,2구간 (2024.04~06),2,1,0.002195060135196577,0.002173867242086232,0.5326002394314361,0.3343804770043304,0.12865035618695062,2
2024 6 28의료계주요뉴스,2024-06-28,2,2구간 (2024.04~06),4,2,9.872031108203989e-05,0.004451882847727412,0.6638695230296244,0.07970108040864153,0.2518787934029246,2
2024 관동대 의대 수시등급,2024-06-28,2,2구간 (2024.04~06),3,1,0.003003634495168194,0.9879723009930607,0.0030084667620189232,0.0030132238503938966,0.003002373899358446,1
2024 대한적십자사 사무직 신규채용 후기 최종 불합,2024-06-28,2,2구간 (2024.04~06),19,23,0.7079681474438901,0.12192465603775474,0.001166428970602375,0.16778188910984887,0.0011588784379038927,0
2025 가천대학교 수시 모집인원,2024-06-28,2,2구간 (2024.04~06),14,12,0.0012391018021261904,0.9951871274929032,0.001198264138554144,0.0011912237997505001,0.0011842827666660508,1
2025대입 역대급 전형 변화 속 대학입시컨설팅 꼭 필요할까,2024-06-28,2,2구간 (2024.04~06),19,3,0.0015573214948247042,0.9937445431180325,0.0015832297072668746,0.0015616519580266967,0.0015532537218492526,1
2025대입 우리가 반드시 알고 있어야 할 것 feat 찐 정보,2024-06-28,2,2구간 (2024.04~06),81,66,0.2076520287579775,0.7883383268871793,0.0013427432137415771,0.0013389138829556276,0.001327987258146014,1
강선우 국회의원 프로필 결혼 남편 재산 총정리,2024-06-28,2,2구간 (2024.04~06),26,6,0.19716752127784012,0.053439205568373435,0.20893708570148448,0.5397549879325679,0.0007011995197340951,3
강선우 이태원 참사 발언 소름 비상식적 모습 이제 이해 한판승부,2024-06-28,2,2구간 (2024.04~06),1,1,0.00028411913057455843,0.0002845397759655387,0.2193586944268204,0.6280254167582638,0.15204722990837563,3
교수신문 한국 사회 건강 문제 지나치게 의료화됐다 버추얼 스쿨 해외서 7천 명 들었다 성찰적 한류학 정립,2024-06-28,2,2구간 (2024.04~06),1,2,0.06925922479854602,0.16461507008696058,0.29185888054054676,0.2250536297348433,0.24921319483910334,2
기사공유 UC버클리대 연구팀 한국 2030년 의사수 3821명 과잉 소득 인구 구조 따른 추계 필요,2024-06-28,2,2구간 (2024.04~06),26,12,0.001225757167228937,0.001221397508996097,0.24216875622994016,0.7541622201575295,0.0012218689363052663,3
대구 경북지역 의대 모집 전형별 2024 입결 경북대 계명대 영남대,2024-06-28,2,2구간 (2024.04~06),69,36,0.3513049545387802,0.6461488425615451,0.000849729656786589,0.0008419404542735773,0.0008545327886144804,1
부자습관2기 손품임장 강원도 춘천,2024-06-28,2,2구간 (2024.04~06),0,1,0.5773359573296983,0.2524669130013543,0.0014817039692443855,0.0014712235886245562,0.1672442021110785,0
서현동초중등수학학원 수학의힘 입시 설명회 개최 고교학점제와 새 입시에 대한 궁금증 모두 풀어드려요,2024-06-28,2,2구간 (2024.04~06),16,14,0.0016850578126531535,0.9461782598629095,0.04879658916415347,0.0016960068653836039,0.0016440862949003738,1
수험생 합격 모집 인원에 의해 좌우된다 망포동수학학원 영통동수학학원 망포동수리논술학원 수학전문학원,2024-06-28,2,2구간 (2024.04~06),15,3,0.09346510536048407,0.8960196480844841,0.0035292143755527557,0.003485156696415883,0.0035008754830631763,1
여기 틀딱들 카데바 자원하고 의사욕하면 인정해줌,2024-06-28,2,2구간 (2024.04~06),3,5,0.01591855721310628,0.015479834851734504,0.015572561298804053,0.9375120688010184,0.015516977835336744,3
윤석열 정부는 뜬금없이 의대 2000명 증원으로 의정갈등 조장하고 건보공단 간부는 내부 전산망 조작해 국민이 낸 건보료 46억 빼돌려 선물투자로 날리고 최석태,2024-06-28,2,2구간 (2024.04~06),30,11,0.0015438251371050584,0.001546519964115047,0.1322774343622334,0.4840642869351684,0.3805679336013782,3
의대 증원 수능최저합 전략으로 의대가는 가장 확실한 방법,2024-06-28,2,2구간 (2024.04~06),74,3,0.0014429533290880663,0.9942128615405462,0.0014573812891763268,0.0014642738588357307,0.0014225299823536854,1
의대편입 GPA 성적 맞춰 전략적으로 준비하는법,2024-06-28,2,2구간 (2024.04~06),9,2,0.000795214600502122,0.9968362734573603,0.0007945864558221272,0.0007872366335806287,0.0007866888527348606,1
의료인분들께서는 하루라도 빨리 의료현장에 돌아와주길 간곡히 요청합니다,2024-06-28,2,2구간 (2024.04~06),3,3,0.003014180260815059,0.055912051659905204,0.6894816998660066,0.24860042902578716,0.0029916391874859178,2
입시정보 교대 인기 폭락 정시에서 수능 4등급도 합격 조선에듀,2024-06-28,2,2구간 (2024.04~06),20,15,0.0017294956335062819,0.8849649420496608,0.001732644892424311,0.05919953421388343,0.05237338321052502,1
청문회 1번으로,2024-06-28,2,2구간 (2024.04~06),4,4,0.003383857277865928,0.07209815879226854,0.16725895629338366,0.7538781651669675,0.0033808624695143173,3
청문회에서 박형욱교수님의 발언으로 의사과잉에 대한 관심이 생기고 있음,2024-06-28,2,2구간 (2024.04~06),20,2,0.0019697686012247508,0.020187457648154723,0.4088936638824926,0.5670276111270659,0.0019214987410621086,3
청문회현장영상 박주민 무슨오해요,2024-06-28,2,2구간 (2024.04~06),6,1,0.018191640072312915,0.018213525262537344,0.41223081016361807,0.5329724238496685,0.018391600651863182,3
초딩이 SR 5점대 돌파하지 않고 의대를 목표한다고,2024-06-28,2,2구간 (2024.04~06),10,7,0.8824040500814181,0.11551452770219045,0.0006885083115183186,0.0006918793614187872,0.0007010345434544667,0
초읍동연지동학원 서린학원 신입생 모시기 나선 강원도 내 대학 수능최저등급도 낮췄다,2024-06-28,2,2구간 (2024.04~06),85,6,0.001447401635507593,0.8628810303293204,0.09481504810074567,0.0014419519156754887,0.039414568018750845,1
치매와 연하곤란 1,2024-06-28,2,2구간 (2024.04~06),0,6,0.6349555628056693,0.0017482666732413228,0.3598070390235222,0.0017486722084058617,0.001740459289161434,0
2025년 정시 및 수시 의대 지원 주의할 점,2024-06-29,2,2구간 (2024.04~06),13,16,0.09460760572002751,0.19221580874481053,0.5308751265549998,0.1800693833303067,0.0022320756498555735,2
2025학년도 대입전형 계획 일정 최종발표 대입정보,2024-06-29,2,2구간 (2024.04~06),7,2,0.3256143657055472,0.6713123514681665,0.0010351914011142943,0.0010249324610346281,0.0010131589641373922,1
2025학년도 대학입시 변화 내용 정리,2024-06-29,2,2구간 (2024.04~06),57,6,0.001725538212803335,0.9231731821679718,0.0716359836645688,0.001725675875046924,0.0017396200796089983,1
2025학년도 주목해야 할 상위 대학 무전공 선발,2024-06-29,2,2구간 (2024.04~06),8,4,0.0006064936299103677,0.9975865235602749,0.00060111251663869,0.0006021930776895038,0.0006036772154865441,1
N수생 넘쳐날 2025대입 전략은 해운대 새로이 수학학원,2024-06-29,2,2구간 (2024.04~06),281,42,0.0014532009090911515,0.9719086963645136,0.023745963143929724,0.0014495765780188114,0.0014425630044467667,1
고3 엄마,2024-06-29,2,2구간 (2024.04~06),0,4,0.40692678438871216,0.48878812792330306,0.010865777794654443,0.01083652311963565,0.0825827867736946,1
대치동컨설팅 3등급 수시전략,2024-06-29,2,2구간 (2024.04~06),45,6,0.18032010355397643,0.685466980808069,0.002423669813103893,0.12934619814460271,0.0024430476802479906,1
리베이트 뜻과 유래 제약사 불법 커미션,2024-06-29,2,2구간 (2024.04~06),66,2,0.5745306996425545,0.0005086346150616824,0.11821802919869899,0.0005114871728211719,0.3062311493708636,0
머리는 차갑게 가슴은 뜨겁게 ft 경제학이 필요한 순간 김현철,2024-06-29,2,2구간 (2024.04~06),7,3,0.5952649737286766,0.0007662294934128322,0.08574555448474294,0.31745392112057946,0.0007693211725881747,0
미국유학 어학연수 그리고 의대 휴학생,2024-06-29,2,2구간 (2024.04~06),2,3,0.8541067291755161,0.14278947030470715,0.0010333420719762483,0.0010345456252304978,0.001035912822569923,0
부산 부일외고 자사고 전환 고신대의대 학비 입결 기숙사,2024-06-29,2,2구간 (2024.04~06),48,7,0.05996969190991654,0.8682719033415678,0.038696113320649185,0.0006230438310789264,0.03243924759678767,1
서울대 휴학하고 의대 준비 서울대 휴학생 및 자퇴생 분석,2024-06-29,2,2구간 (2024.04~06),3,1,0.014842828164077001,0.9546526258409441,0.028411118736056062,0.0010572149109037586,0.0010362123480192542,1
세침검사시 동네병원vs대학병원 뭐가 나을까요,2024-06-29,2,2구간 (2024.04~06),1,15,0.7512085215941547,0.0016423682924462774,0.21478776575680497,0.030718976828628213,0.0016423675279659065,0
스팸의 시대,2024-06-29,2,2구간 (2024.04~06),2,1,0.04293493126663484,0.00099079001990223,0.0009979766226913844,0.6495229950656538,0.30555330702511774,3
안동 인터넷 설치 skt 요금 kt 지원금 lg 당일현찰,2024-06-29,2,2구간 (2024.04~06),2,2,0.6877392241236361,0.0006015021080547812,0.2779913400913511,0.0006004133822832815,0.0330675202946746,0
연세대학교 의과대학 비상대책위원회 보도자료,2024-06-29,2,2구간 (2024.04~06),9,5,0.000586920214676997,0.0005831165561938281,0.7284008383207452,0.26985368277701405,0.0005754421313699958,2
올특위 7월 26일 대토론회 연다 당일 휴진 여부는 자율,2024-06-29,2,2구간 (2024.04~06),0,1,0.0039153835217655055,0.003931843977654915,0.9843229932383138,0.003951160670075898,0.003878618592189917,2
윤석열 탄핵의 초 시계,2024-06-29,2,2구간 (2024.04~06),3,1,0.0036962362184051576,0.00372640788518401,0.0038128559146615388,0.8690129424367276,0.11975155754502181,3
의대증원과 교육 과연 정부의 현재 계획대로 증원된다면 의대교육 준비는 문제가 없는가 CHAT GPT에게 물어보다,2024-06-29,2,2구간 (2024.04~06),2,3,0.05452026447490015,0.016872939569139163,0.7932240050100012,0.1350893628998499,0.0002934280461095159,2
이정도면 이미 망한거 아니냐,2024-06-29,2,2구간 (2024.04~06),4,5,0.009128396922923077,0.009162894553470347,0.009125254550391211,0.9633986918800308,0.009184762093184582,3
일곡공원 위파크 모델하우스 공급안내,2024-06-29,2,2구간 (2024.04~06),33,4,0.539340715274015,0.029456512695405203,0.0006703070461647331,0.0006650189876626399,0.4298674459967526,0
일반고 2학년 3학년 학보모님 대상 대입분석 설명회 사직동 사직 과사람 진로진학교육학원,2024-06-29,2,2구간 (2024.04~06),4,1,0.027899362451595928,0.8379632920446511,0.1303967435000484,0.0018682551927263953,0.001872346810978203,1
입시정보 2025학년도 교과 전형 대비 전략은,2024-06-29,2,2구간 (2024.04~06),5,2,0.0006267632540151305,0.9975198318943016,0.0006162513885437656,0.0006171685934909735,0.0006199848696485028,1
입시정보 무색해진 4년 예고제 대입전형 시행계획 전형계획 원서 접수 3개월 전 바뀐 전형 베리타스알파,2024-06-29,2,2구간 (2024.04~06),13,9,0.0006430057851387318,0.6154759202773511,0.27587318755148965,0.10736111969666554,0.0006467666893549894,1
창원 주말반 수학전문 조윤호수학 이투스 의대 지역인재전형 입시설명회 창원 안내,2024-06-29,2,2구간 (2024.04~06),19,5,0.26652646680308845,0.5849758899633778,0.13967870964004608,0.004371964412643248,0.00444696918084459,1
초읍동연지동학원 서린학원 대입수시도 수능 중요 수능 최저등급만 맞추면 합격가능성 높다,2024-06-29,2,2구간 (2024.04~06),80,1,0.0020425083840261886,0.9918235898576526,0.0020583898690089094,0.002032689710336128,0.002042822178976293,1
출구 안보이는 의료공백 넉 달째 의정 강대강 대치 여전 하반기 전망,2024-06-29,2,2구간 (2024.04~06),3,1,0.000735896656951929,0.0007229912771757708,0.9825644513110607,0.009396253975916088,0.006580406778895234,2
학장간담회 공지,2024-06-29,2,2구간 (2024.04~06),0,19,0.0012383665569877125,0.14815213052699888,0.3468575199959634,0.50255227938892,0.0011997035311300593,3
,2024-06-29,2,2구간 (2024.04~06),7,1,0.0006551303657124483,0.0006461184653133858,0.1330430747268057,0.631289949681634,0.23436572676053452,3
,2024-06-29,2,2구간 (2024.04~06),12,5,0.4662622526634817,0.00012050398726106861,0.00012186955346677231,0.2599882116693375,0.27350716212645304,0
2024년 전반기 1 6월 주요뉴스 및 정리,2024-06-30,2,2구간 (2024.04~06),161,14,0.0006956034444515598,0.0006934044242803383,0.0006982853938161344,0.0006971871728776688,0.9972155195645742,4
2025 대입 전형 변화 자세히 살펴보기 시립대 한국외대 편,2024-06-30,2,2구간 (2024.04~06),18,2,0.001239581514885464,0.995077290434288,0.0012240335486354422,0.0012235761015116223,0.0012355184006793167,1
2025학년도 부산대 수시모집 요강 요약 및 지원전략,2024-06-30,2,2구간 (2024.04~06),3,1,0.0005802416816657926,0.9977415002339131,0.000559366049601665,0.000559821130424326,0.0005590709043953455,1
